Channel,Date,Message
Yeouido_Lab,2026-03-31 13:59:01,에이 이러다 또 떨어지것쥬 상승을 줄 리가 없어
Yeouido_Lab,2026-03-31 13:56:45,LABU 레츠고
Yeouido_Lab,2026-03-31 13:24:16,경기침체가 다가오는가..?  미국 3대 신용 평가사 중 하나인 무디스의 내부 경제 선행 모델에 의하면   향후 12개월 내 미국의 경기침체가 찾아올 확률이 현재 48.6%까지 급등  과거 이정도까지 경고 수치가 급등했을 모든 시기에는 1~2년 안에 경기침체가 발생했다고 합니다  [출처](https://x.com/KobeissiLetter/status/2033989748209991766?s=20) #경제
Yeouido_Lab,2026-03-31 12:19:27,좋은 얘기있었으면 트럼프가 직접 이야기했을 것 이라는 생각이 뒤늦게 들었음
Yeouido_Lab,2026-03-31 12:13:54,우리가 원하는 속시원한 이야기는 여전히 나오지 않는 듯 하다.
Yeouido_Lab,2026-03-31 11:48:28,여기 잘 보고 있습니당. 추천드림
Yeouido_Lab,2026-03-31 11:48:21,곧있으면 1000명인데 구독자수 보니 저그 973이 떠오르네요
Yeouido_Lab,2026-03-31 11:30:14,지금까지 한 줄 평은  ctrl+alt+del
Yeouido_Lab,2026-03-31 11:19:37,아몰랑하면 어떻게해유
Yeouido_Lab,2026-03-31 11:14:09,"⚡️⚡️⚡️⚡️⚡️⚡️ ⚡️⚡️⚡️⚡️⚡️⚡️ ⚡️⚡️⚡️⚡️⚡️⚡️ 호르무즈 해협 때문에 항공유를 확보하지 못하는 모든 국가들, 예컨대 이란 제거 작전에 참여를 거부했던 영국과 같은 나라들에 제안한다.  **첫째, 미국에서 구매하라. 우리는 충분한 물량을 보유하고 있다.  둘째, 늦었지만 용기를 갖추고 해협으로 가서 직접 확보하라.  이제 스스로 싸우는 법을 배워야 할 것이다. 미국은 더 이상 당신들을 도와주지 않을 것이며, 이는 당신들이 우리를 돕지 않았던 것과 같다.**  이란은 사실상 초토화된 상태다. 어려운 단계는 이미 끝났다. 이제 각자 필요한 석유를 확보하라."
Yeouido_Lab,2026-03-31 10:15:06,알테오젠도 내부자께서 파시고 주가가 더 올랐던 것처럼 내부자 매도하고 펀더는 꼭 연관이 있는건 아닌 것 같음.  다른 바이오텍도 그런 경우가 많았음.  다만 회사의 소통은 조금 아쉬운듯
Yeouido_Lab,2026-03-31 09:44:54,"<피터운남박 스톡옵션 잔량> 100,000 59,200 18,300 21,069 ==> 198,569주 + 보통주 21,000주  39,000주 팔고도 22만주 가까이 남았음.  얼마전 에이프릴바이오 IR임원이 주식 팔았다고 공시 뜬 다음날 주가 상한가 간거 다들 기억속에서 지웠나?? 단순하네 ㅎㅎㅎㅎ"
Yeouido_Lab,2026-03-31 09:13:42,사내이사도 아니고 기타비상무 이사가 주식좀 팔았다고 공시 나오자마자 주가가 또 떡락을해. 어이가 없네. 시장 센티가 그만큼 쉣이란건데 좀 심하네.
Yeouido_Lab,2026-03-31 08:51:50,"2026.03.31 17:36:05 기업명: 오름테라퓨틱(시가총액: 1조 8,260억) A475830 보고서명: 주식등의대량보유상황보고서(일반)  대표보고 : 이승주(74년생)/대한민국 보유목적 : 경영권 영향  보고전 : 16.11% 보고후 : 16.11% 보고사유 : 특별관계자 장내매매에 따른 변동보고주식매수선택권 부여에 따른 특수관계자 추가  * 피터운남박 2026-03-20/장내매도(-)/보통주/ -30,000주/- 2026-03-23/장내매도(-)/보통주/ -9,000주/-  공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260331004705 회사정보: https://finance.naver.com/item/main.nhn?code=475830"
Yeouido_Lab,2026-03-31 08:37:17,이런 변동이 한달에 3~4번만 있어도 익사이팅한 한달이었을텐데. 3~4번 빼고 다 이랬다라는거네.
Yeouido_Lab,2026-03-31 08:16:43,오늘 어울리는 짤.
Yeouido_Lab,2026-03-31 07:51:32,"다른 중대형 바이오도 비슷할듯. 일단 급한데로 십시일반 덜어서 일단 현금 마련해줬는데, 받아주는 애가 없으니 밀면서 팔게 된 것 아닐까"
Yeouido_Lab,2026-03-31 07:40:41,닥150 미편입이라 액티브만 엄청 사서 비중 상위인데 하필 타임코스닥액티브 1비중이 삼천당
Yeouido_Lab,2026-03-31 07:37:45,최대 피해자 : 알지노믹스
Yeouido_Lab,2026-03-31 07:35:07,"금일 바이오 섹터 하락이 큰 이유중 하나  [삼천당제약 하한가와 바이오 ETF 편입종목 하락 메커니즘] 1. 환매 대응을 위한 '대리 매도'  -ETF 투자자가 매도 시, 운용사는 현금을 지급해야 합니다.  -하한가인 삼천당제약은 매도가 불가능하므로, 현금 확보를 위해 거래가 원활한 다른 바이오주(알테오젠, HLB 등)를 대신 강제 매도하게 됩니다. 2. 유동성 공급자(LP)의 위험 회피 -대장주의 거래 정체로 ETF 가격과 실제 가치(NAV) 사이에 왜곡이 발생합니다. -LP들은 손실을 피하기 위해 보유 중인 다른 기초자산(바이오 종목)을 시장에 매도하며 섹터 전체의 하락을 가속화합니다. 3. 기계적 비중 조절(리밸런싱) -삼천당제약의 주가 급락으로 ETF 내 비중이 줄어들면, 상대적으로 비중이 커진 타 종목들을 규정에 맞게 매도해야 하는 수급 불균형이 발생합니다. 4. 주요 영향 범위 -시총 6위~15위권: 유동성이 풍부하여 운용사의 현금 확보 타겟(대리 매도)이 되기 때문에 가장 큰 하락 압력을 받습니다. -섹터 전반: 대장주의 거래 불가 현상이 해결될 때까지 바이오 섹터 전체의 심리 위축 및 수급 불안정이 지속됩니다.  요약: 대장주가 거래 불능(하한가) 상태가 되면, 현금 마련을 위해 유동성이 좋은 중대형주들이 우선적으로 매도되어 동반 하락하는 구조입니다."
Yeouido_Lab,2026-03-31 07:10:35,타던 차도 팔아야...
Yeouido_Lab,2026-03-31 07:05:05,"HD한국조선해양 교환사채 발행 공시  @ 발행통화: USD @ 권면총액: - 외화 기준 20억USD - 원화 기준 약 3조원 @ 자금조달 목적 - 1.5조원: 운영 자금 - 1.5조원: 타법인 증권 취득자금  @ 교환대상: HD현대중공업 보통주 @ 교환가액: 540,000원/주 @ 교환주식수: 5,613,704주 @ 주식총수 비율: 5.35% @ 교환청구기간 - 시작일: 2026년 6월 14일"
Yeouido_Lab,2026-03-31 07:03:04,사장님 ADR 고장난 것 같아요...
Yeouido_Lab,2026-03-31 06:50:32,사이드카 없이 이렇게 고통스러울 수 있다는게 정말..
Yeouido_Lab,2026-03-31 06:10:11,"비만 관련 기업 중 올해 성과를 보여준 유일한 기업, 어제까지 최고의 수익을 준 기업, 이제는 구조적으로 달라질 기업. 삼천당제약은 어제 대비 오늘 달라진 게 없습니다.   앞으로도 실적 성장, 사업 성과를 보여줄 텐데, 뭐가 무서워서 이렇게 과도하게 반응하시는지 모르겠네요."
Yeouido_Lab,2026-03-31 05:33:49,3월 아시아 최악의 수익률 KOSPI   USD 기준 약 -23.5%  1/4토막 (3/4토막인가?)
Yeouido_Lab,2026-03-31 05:32:29,나선 : 완만한대 국장만 ㅈㄹ
Yeouido_Lab,2026-03-31 04:20:37,누나 요새 주총만 하면 빠져요...
Yeouido_Lab,2026-03-31 04:20:30,오늘 주총에서 무슨일이 있던거냐  리가랑 알지
Yeouido_Lab,2026-03-31 03:48:49,이젠 놀랍지않다..
Yeouido_Lab,2026-03-31 03:43:12,1535도 되겠는데...?
Yeouido_Lab,2026-03-31 03:33:44,https://biz.sbs.co.kr/article/20000301003?division=NAVER
Yeouido_Lab,2026-03-31 02:47:26,https://n.news.naver.com/mnews/article/015/0005269060?rc=N&ntype=RANKING&sid=100
Yeouido_Lab,2026-03-31 02:42:30,지금 LLM 서비스들이 쿨타임을 적용하는 이유를 잘 생각해볼 필요있음  그리고 그 쿨타임이 생산성을 억제하는 시점이 오는 중 (개인적으로 겪는 상황)  젠승황이 보너스로 토큰을 줄거라는 말도 비슷한 맥락  #토큰 #생산성 #AI
Yeouido_Lab,2026-03-31 02:42:30,"#AI #수요 #공급 #인프라  중국 정부가 인공지능(AI) 산업 발전에 공을 들이면서 관련 수요도 급증하는 가운데, 중국 스타트업 딥시크의 AI 모델 서비스에 12시간가량 대규모 장애가 발생한 것으로 전해졌다.  사용자들은 '서버가 혼잡하다', '네트워크 점검 후 다시 시도해달라'는 안내 메시지를 받았고, 새로운 대화를 시작하지 못하는 것은 물론 진행 중이던 일부 대화가 갑자기 중단되는 사례를 겪었다.  2025년 1월에는 대규모 악성 공격 때문에 여러 차례 다운이 발생했고, 그해 3월과 7월에는 사용량 급증으로 다운되기도 했다.   계면신문은 AI 산업에서 컴퓨팅파워(연산력) 부족 문제가 두드러지고 있다며 딥시크뿐만 아니라 여러 AI 플랫폼이 이 때문에 자주 서비스 장애를 겪고 있다고 설명했다.  이어 생성형 AI 기술이 빠르게 보급되고 각종 AI 서비스가 출시되는 상황과 관련해 ""사용자 수요가 폭발적으로 성장하지만 컴퓨팅파워 인프라 건설은 아직 이를 따라가지 못하고 있다""고 말했다.  그러면서 지난해 전 세계 AI 컴퓨팅파워 수요가 전년 대비 45% 늘어난 반면 공급은 20% 정도만 늘어 공급 부족 문제가 커졌으며, 자금·기술·컴퓨팅파워 보유량이 적은 중소 AI 업체들에서 문제가 두드러지고 있다고 지적했다."
Yeouido_Lab,2026-03-31 02:41:59,https://www.news1.kr/industry/general-industry/6119862
Yeouido_Lab,2026-03-31 01:55:58,"└└ 뭐가 됐든, 우리가 수없이 경험한 TACO처럼 ""끝날 때까지 끝난건 아닙니다.""  일단 트럼프가 또 어떤 연극을 준비하나 지켜보시죠. 🙈🤡🤹"
Yeouido_Lab,2026-03-31 01:55:58,"└ 관세에도 적용됐던 트럼프의 과거 TACO 패턴상   지난 23일 트윗이 2번째 ""봐주는 척 한발 빼기"" 단계였다라면,   그 후에도 이란이 시큰둥하자 ""초토화"" 투정과 함께 더 쎄게 윽박지르며 단숨에 3~5 단계 거처온 상황  👉 칠 거였으면 진작에 이미 호르무즈 섬들은 몇개 장악하고 있을 미해군. 애시당초 윽박으로 시작해 윽박으로 끝내려 했던 트럼프 속내. 중동 독재 국가를 서방 민주주의 국가처럼 윽박지르면 겁먹을 거라 생각했던 오판의 폐해 🙈🙈  그럼 이제 남은건 마지막 단계, ""(전쟁 비용만 쓰고 얻은 건 없는) 급완전 해소""? 😜"
Yeouido_Lab,2026-03-31 01:15:41,멀쩡하게 열려있던게 이렇게 되는건가..
Yeouido_Lab,2026-03-31 01:14:12,-구조적- 프리미엄
Yeouido_Lab,2026-03-31 01:14:12,어? 이건 생각지 못한 개악잰데?
Yeouido_Lab,2026-03-31 01:10:55,코스닥 시총 1위가 이렇게..
Yeouido_Lab,2026-03-31 01:00:03,이러고 지상군 투입
Yeouido_Lab,2026-03-31 00:57:11,요새 말씀이 워낙 많이 바뀌셔서 1시간후 에 또 다른 생각으로 바뀌실지도 모름 .
Yeouido_Lab,2026-03-31 00:47:11,"**트럼프, 호르무즈 해협 재개방 없이 전쟁 종결 의사 측근들에게 밝혀  행정부 관리들, 수로 강제 개방은 군사 임무 연장을 의미한다고 평가**  트럼프 대통령은 **호르무즈 해협이 대체로 폐쇄된 상태로 남더라도 이란에 대한 미군의 군사 작전을 끝낼 용의가 있다고 측근들에게 말한 것으로 행정부 관리들이 전했다.** 이는 해당 수로에 대한 테헤란(이란)의 확고한 장악력을 연장시키고, 해협 재개방을 위한 복잡한 작전을 추후 과제로 남겨두게 될 가능성이 높다.  최근 며칠간 트럼프와 그의 측근들은 이 전략적 요충지를 강제로 열기 위한 임무가 그가 설정한 4~6주의 작전 일정표를 초과하여 분쟁을 장기화할 것이라고 판단했다. **트럼프 대통령은 미국이 이란의 해군력과 미사일 비축량을 무력화한다는 주요 목표를 달성한 후, 자유로운 무역 흐름을 재개하도록 테헤란을 외교적으로 압박하면서 현재의 적대 행위를 서서히 마무리해야 한다고 결정**했다. 행정부 관리들은 만약 이러한 외교적 노력이 실패할 경우, 워싱턴이 **유럽과 걸프 지역 우방국들에 해협 재개방을 주도하도록 압박할 것이라고 덧붙였다.**  https://www.wsj.com/world/middle-east/trump-iran-war-strait-of-hormuz-ee950ad4"
Yeouido_Lab,2026-03-31 00:45:25,뭐 이런게 있다고 들었는데... 살려주십쇼
Yeouido_Lab,2026-03-31 00:37:03,"내 주식은 절반이 됐는데..  **네타냐후 ""이번 전쟁 목표는 이란 핵 야욕 저지…절반 이상 달성"" ****https://www.daejonilbo.com/news/articleView.html?idxno=2266031**"
Yeouido_Lab,2026-03-31 00:14:54,저점일까....고점일까...  알 수 없구만
Yeouido_Lab,2026-03-30 23:20:17,"💊제약/바이오 RNA 치료제의 귀환 [상상인증권 제약/바이오 이달미]  ▶ RNA 치료제의 재평가 : 희귀질환에서 만성질환으로 - 글로벌 RNA 치료제 시장의 성장은 심혈관, 대사, 비만 등 대규모 만성질환으로 적응증이 빠르게 확장되고 있기 때문 - RNA 치료제는 유전자 발현 단계에서 직접 개입하는 기전으로 기존 단백질 치료제로 접근하기 어려웠던 질환 영역에도 적용 가능성이 높아 임상 범위가 빠르게 넓어지고 있음 - 특히 ASO와 siRNA 기반 플랫폼은 다수의 제품을 출시하며 임상적 유효성과 상업성을 동시에 입증 - 최근에는 RNA editing 기술까지 같이 부각되면서 RNA 기업들의 재평가 이루어지는 중  ▶ 한계를 넘은 RNA, 다시 시장의 중심으로 - 최근 애로우헤드와 WAVE가 발표한 RNA 비만치료제 임상결과 발표가 주목받고 있음 - 애로우헤드는 INHBE+GLP-1 병용에서 9.4%의 체중감소, 23.2%의 내장지방 감소, 76.7%의 간 지방 감소를 보임  - INHBE 단독에서는 3.6%의 제지방 증가 보임 - ALK7타겟에서는 14.1%의 내장지방 감소효과를 보이면서 RNA 치료제의 비만치료제 상용화 가능성을 보여줌 - WAVE의 INHBE 타겟 임상1상 중간데이터에서는 내장지방 9.4% 감소, 총체지방 4.5% 감소와 근육량 증가가 관찰되었으나 3월에 발표된 GLP-1 병용 임상에서 미미한 체중감소효과를 나타내며 실망감을 안겨주었음 - 다만, 제지방량 증가는 의미가 있어 GLP-1과 병용시 지방 질 개선에 대한 기대감은 여전히 존재하는 것으로 판단  - 국내 관련 기업으로는 최근 ALK7 타겟 후보물질을 발표한 올릭스, - 4월 AACR 학회에서 첫번째 유효성 데이터 발표가 예정된 알지노믹스, - 자회사 콘테라파마를 통해 RNA 플랫폼이 룬드백으로 기술이전된 부광약품, - RNA 치료제 원료를 생산하는 에스티팜을 추천  * 리포트 주소:  https://iii.ad/92e237 👈  * 해당 내용은 컴플라이언스 승인을 필하였습니다"
Yeouido_Lab,2026-03-30 11:36:23,네?  https://n.news.naver.com/mnews/article/422/0000849697?rc=N&ntype=RANKING&sid=001
Yeouido_Lab,2026-03-30 11:32:10,"⚡️⚡️⚡️⚡️⚡️⚡️ ⚡️⚡️⚡️⚡️⚡️⚡️ 미국은 이란에서의 군사 작전을 종료하기 위해 새롭고 보다 합리적인 정권과 중대한 협상을 진행 중입니다.  상당한 진전이 있었으나, 만약 조속히 합의에 도달하지 못할 경우—비록 합의가 이루어질 가능성이 높지만—그리고 호르무즈 해협이 즉시 ‘영업 재개’ 상태로 돌아오지 않는다면, 우리는 지금까지 의도적으로 건드리지 않았던 이란의 모든 발전소, 유전, 그리고 카르그 섬(그리고 필요 시 모든 해수 담수화 시설까지)을 폭파하고 완전히 파괴함으로써 우리의 ‘체류’를 마무리할 것입니다.  이는 구 정권의 47년에 걸친 ‘테러 통치’ 동안 이란이 잔혹하게 살해한 수많은 미군 장병과 기타 희생자들에 대한 보복 조치입니다.  본 사안에 대한 관심에 감사드립니다.  도널드 J. 트럼프 대통령"
Yeouido_Lab,2026-03-30 09:14:57,냐옹좌 말씀에 동의. 주식이 100이나 그 이상이면 사람은 너무 긍정만 보고 주식이 30이하면 부정뉴스만 기대하게됨.  그 안에서 위아래에 잘 대응할 매매에 대한 자신과 멘탈이 있으면 적극 움직이는거고 아니면 아이디어를 놓치지 않게 레버리지 관리하는 것이 좋았던것 같음.
Yeouido_Lab,2026-03-30 09:13:14,이게 진짜 핵심. 두려워지니 원래 내가 이 회사 고른 아이디어를 잊어버리는 것.
Yeouido_Lab,2026-03-30 09:13:14,"[돈 귀신과 돈 그릇]  시장에서 오래 살아남은 고수들을 만나다 보면, 어느 순간 비슷한 말들이 귀에 맴돈다. “나한테는 돈 귀신이 있어요.” 처음엔 그냥 겸손한 척하는 말인 줄 알았다. 오래 듣다 보니 알게 됐다. 그건 겸손이 아니라 자기 인식이었다.  고수는 모든 시장에서 돈을 버는 사람이 아니다. 자기 패턴이 왔을 때, 망설임 없이 가져가는 사람이다. 코로나 팬데믹이 세상을 얼어붙게 했을 때, 트럼프의 관세 폭탄이 시장을 흔들었을 때, 그리고 이번 미국과 이란의 전운이 드리웠을 때. 일반 투자자들이 뉴스 앞에서 손을 떨고 있는 동안, 고수들은 조용히 방아쇠를 당긴다. 무서워서가 아니다. 이 패턴을 이미 알고 있었으니까.  하지만 솔직히 말하자. 우리 대부분은 그 고수가 아니다. 그래서 가장 위험한 건 따로 있다. 공포에 휩쓸려, 처음 이 주식을 샀던 이유를 잊어버리는 것. 시장이 흔들릴수록 머릿속도 같이 흔들린다. 뉴스가 쏟아지고, 단톡방이 시끄러워지고, 어느 순간 내가 왜 이걸 샀는지조차 가물가물해진다. 그 순간이 제일 무섭다. 위기를 기회로 바꿀 자신이 없다면, 억지로 그 자신감을 만들어낼 필요 없다. 차라리 만화책을 펼쳐라. 무협지를 읽어라. 핸드폰을 뒤집어 놓고 며칠을 버텨라. 그렇게 아무것도 안 하는 게, 공포에 떠밀려 바닥에서 물량을 털어내는 것보다 훨씬 낫다. 아무것도 하지 않는 것도 훌륭한 선택이다.  돈 그릇 이야기를 처음 들었을 때, 나는 그냥 흘려들었다. 나중에 깡통을 차고 나서야 그 말이 온몸으로 이해됐다. 돈 그릇은 내가 감당할 수 있는 자산의 크기다. 그릇보다 넘치는 돈은 결국 밑천까지 데려간다. 욕심이 문제가 아니다. 그릇 자체가 아직 그 크기가 아닌 거다. 그릇은 어떻게 커지는가. 아프게 커진다. 뼈가 깨지고, 근육이 찢기고, 한동안은 아무것도 할 수 없을 것 같은 그 시간을 지나고 나서야, 조금씩 그릇이 늘어난다. 그 과정을 건너뛸 방법은 없다. 지름길처럼 보이는 모든 것이 결국 그릇을 다시 쪼그라들게 만들 뿐이다.  이 또한 지나간다. 진부하게 들릴 수 있다. 하지만 시장에서 10년, 20년을 버틴 사람들이 공통으로 하는 말이 이것이다. 지나간다. 반드시. 냉정하게 분석해서 전쟁이 길어질 거라고 판단한다면, 미련 없이 팔고 나와라. 그것도 용기 있는 결단이다. 하지만 그게 아니라면, 시장에서 눈을 떼라. 만화책이나 보면서 버텨라. 버티는 것도 전략이다. 아무것도 하지 않는 것도 실력이다. 그리고 이 고통의 시간이 지나고 나면, 당신의 돈 그릇은 전보다 조금 더 커져 있을 것이다."
Yeouido_Lab,2026-03-30 09:09:32,"https://n.news.naver.com/mnews/article/015/0005268639?sid=101  미국 화학회 생체재료과학 및 공학 27일자 온라인판 게재 ""생체내 CAR-T 개발에 적용가능할 듯"" 리보핵산(RNA) 기반 유전자치료제 개발 전문기업 알지노믹스가 정맥주사로 RNA 치료제를 비장으로 전달할 수 있는 기술을 개발했다. 일반적으로 RNA 치료제를 정맥주사하면 대부분이 간으로 이동해 다른 장기에 적용하기 어려웠다."
Yeouido_Lab,2026-03-30 09:09:19,"2014년 이 후 4월 증시. 시황맨  2014년 이 후 코스피는 4월에 8회 상승, 4회 하락  코스닥은 9회 상승, 3회 하락.   3월에 하락한 경우에는 4월에 모두 상승  일단 확률상으로는 4월 반등 가능성이 높아 보이나... 전쟁, 반도체 등의 변수가 초반에 어떻게 작용하는지가 관건이겠죠"
Yeouido_Lab,2026-03-30 09:01:08,"⚡️⚡️⚡️⚡️⚡️⚡️ JP모건 브리핑에 따르면, 전 세계 원유 공급이 ‘시한폭탄’ 수준의 위기에 직면한 것으로 분석됨.  실물 원유 부족 현상이 곧 전 세계적으로 전개될 예정이며, 4월 동안 동쪽에서 서쪽으로 순차적으로 확산될 것으로 예상됨."
Yeouido_Lab,2026-03-30 07:40:50,"📌 삼천당제약(시가총액: 27조 7,736억) #A000250 📁 투자판단관련주요경영사항              (경구용 당뇨 치료제 리벨서스 제네릭 및 경구용 비만 치료제 위고비 오럴 제네릭(세마글루타이드) 미국 라이센스 계약 체결) 2026.03.30 15:57:55 (현재가 : 1,184,000원, +6.57%)  제목 : 경구용 당뇨 치료제 리벨서스 제네릭 및 경구용 비만 치료제 위고비 오럴 제네릭(세마글루타이드) 미국 라이센스 계약 체결  * 주요내용  가. 계약 상대방 : 비공개    나. 계약의 내용    (1) 계약내용 : 경구용 당뇨 치료제 리벨서스 제네릭 및 경구용 비만 치료제 위고비 오럴 제네릭(세마글루타이드) 미국 라이센스 계약    (2) 계약 제품    - 리벨서스 제네릭 1.5mg, 3mg, 4mg, 7mg, 9mg, 14mg    - 위고비 경구용 제네릭 1.5mg, 4mg, 9mg, 25mg    (3) 계약국가 : 미국    (4) 마일스톤 금액 관련 사항     - 총 금액 USD 100,000,000(약 1,508억원)     - 세부 사항은 파트너사 요청에 의거 밝힐 수 없음    (5) 제품 공급 관련 사항    1) 제품 첫 판매일로부터 10년  (10년 경과 후 당사자 합의가 있는 경우 2년 단위로 갱신)  2) 이익 공유(Profit Sharing) : 제품 판매로 발생한 순이익을 분기별로 정산하여 분배하며 제품 첫 판매일로부터 10년간 유지됨  - 분배비율 : 삼천당제약(90%), 파트너사(10%)  3) 파트너사 예상 매출(Sales forecasts)의 50%를 2년 연속 달성하지 못할 경우 삼천당제약은 계약 해지 또는 계약 조건을 변경 할 수 있는 권한이 있음.  4) 파트너사는 제품 상업화가 상업적 또는 과학적으로 불가능해질 경우 90일전 사전 통보를 통해 해지 가능   공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260330901302 회사정보: https://finance.naver.com/item/main.nhn?code=000250"
Yeouido_Lab,2026-03-30 05:10:22,"종량제가 뭐 쓰레기 먹는 하마도 아니고 그냥 봉투라 저거 없으면 알아서 다른 수단 주겠지... 라고 생각은 했었음. 문제는 저게 문제가 아닌게 문제네.  **[속보] “종량제 없으면 일반 봉투 허용” 기후부, 사재기 차단 ****https://n.news.naver.com/mnews/article/050/0000104297**"
